,Date,Day,Month,Year,DayOfWeek,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,H14,A14,Attendance,Strictness,Season,Round,Hpts,Apts,HTS,ATS,HGSR,AGSR,Home_DS,Away_DS,Home_Form_Points,Away_Form_Points,Home_Goal_Diff_Form,Away_Goal_Diff_Form,Home_Win_Streak,Away_Win_Streak,Home_H2H_Win_Rate,Away_H2H_Win_Rate,HTV($m),ATV($m),HTPos_avg,ATPos_avg,HSPE (%),HPE (%),ASPE (%),APE (%)
5164,28/01/2014,28,1,2014,3,Southampton,Arsenal,2.0,2.0,D,1.0,0.0,H,L Mason,13.0,7.0,5.0,4.0,7.0,5.0,11.0,4.0,1.0,1.0,0.0,1.0,1,1,"31,284",12.292682926829300,2013,23,31,51,1.2,2.005813953488370,1.184,1.945736434108530,1.376,0.9709302325581400,0.9,2.3,-4.0,10.0,0,5,0.15384615384615400,0.15384615384615400,131.5,385.75,,,-0.066758408,-0.437178181,-1.309677072,-0.772018542
5165,28/01/2014,28,1,2014,3,Swansea,Fulham,2.0,0.0,H,0.0,0.0,D,M Oliver,14.0,15.0,7.0,4.0,5.0,8.0,14.0,9.0,1.0,1.0,0.0,0.0,1,1,"20,004",12.620320855615000,2013,23,21,19,1.163265306122450,1.198744769874480,1.2040816326530600,1.1548117154811700,1.3775510204081600,1.3807531380753100,0.6,0.9,-7.0,-16.0,0,0,0.2,0.2,128.93,112.65,,,-0.264567591,0.239033116,1.445677356,-0.562009017
5166,29/01/2014,29,1,2014,4,Aston Villa,West Brom,4.0,3.0,H,3.0,3.0,D,M Clattenburg,10.0,12.0,6.0,4.0,3.0,3.0,15.0,10.0,1.0,3.0,0.0,0.0,1,1,"36,083",13.01023890784980,2013,23,24,22,1.319767441860470,0.9965277777777780,1.246124031007750,1.0763888888888900,1.312015503875970,1.5972222222222200,0.9,0.7,-6.0,-5.0,0,0,0.2,0.06666666666666670,109.5,90.8,,,-0.289175432,-0.562009017,-0.994400142,-0.657002239
5167,29/01/2014,29,1,2014,4,Chelsea,West Ham,0.0,0.0,D,0.0,0.0,D,N Swarbrick,39.0,1.0,9.0,1.0,13.0,3.0,12.0,11.0,1.0,3.0,0.0,0.0,1,1,"41,376",13.333333333333300,2013,23,49,18,2.0406976744186000,1.1567164179104500,1.87015503875969,1.1517412935323400,0.8372093023255810,1.4850746268656700,2.5,0.8,12.0,-6.0,5,0,0.38095238095238100,0.047619047619047600,584.2,109.5,,,-0.21374705,-0.07281687,0.367255353,-0.526921431
5168,29/01/2014,29,1,2014,4,Sunderland,Stoke,1.0,0.0,H,1.0,0.0,H,R Madley,16.0,14.0,6.0,5.0,2.0,3.0,16.0,15.0,2.0,2.0,0.0,1.0,1,1,"34,745",12.989247311828000,2013,23,18,22,0.9925373134328360,1.1650943396226400,0.9751243781094530,0.9905660377358490,1.4601990049751200,1.3443396226415100,1.1,0.9,1.0,-12.0,0,0,0.2727272727272730,0.0,122.0,104.7,,,0.881497587,1.749492715,-0.81366581,0.43431524
5169,29/01/2014,29,1,2014,4,Tottenham,Man City,1.0,5.0,A,0.0,1.0,A,A Marriner,4.0,24.0,2.0,10.0,3.0,5.0,11.0,10.0,1.0,4.0,1.0,0.0,1,1,"36,071",12.510204081632700,2013,23,43,50,1.5193798449612400,1.5125523012552300,1.443798449612400,1.506276150627620,1.2887596899224800,1.198744769874480,2.3,2.8,6.0,16.0,4,7,0.28,0.08,288.95,455.8,,,-0.185084265,0.606407612,-0.336868979,-0.334482297
5170,01/02/2014,1,2,2014,7,Cardiff,Norwich,2.0,1.0,H,0.0,1.0,A,M Clattenburg,14.0,27.0,5.0,6.0,7.0,14.0,8.0,9.0,1.0,4.0,0.0,0.0,2,2,"26,748",13.01023890784980,2013,24,18,24,0.782608695652174,1.0802919708029200,0.7391304347826090,1.1167883211678800,1.7391304347826100,1.7226277372262800,0.5,1.0,-14.0,-5.0,0,0,0.0,0.0,87.9,89.3,,,2.158894613,-1.038030607,-1.032683769,-0.979300671
5171,01/02/2014,1,2,2014,7,Everton,Aston Villa,2.0,1.0,H,0.0,1.0,A,R Madley,13.0,4.0,6.0,1.0,13.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,2,2,"39,469",12.989247311828000,2013,24,42,27,1.4622823984526100,1.323017408123790,1.3056092843326900,1.251450676982590,1.2011605415860700,1.3152804642166300,1.8,1.1,3.0,-5.0,0,1,0.14814814814814800,0.1111111111111110,210.0,109.5,,,-0.329057105,-0.584392478,-0.289175432,-0.562009017
5172,01/02/2014,1,2,2014,7,Fulham,Southampton,0.0,3.0,A,0.0,0.0,D,M Jones,8.0,17.0,4.0,5.0,4.0,5.0,10.0,9.0,0.0,3.0,0.0,0.0,2,2,"25,700",12.673267326732700,2013,24,19,32,1.196242171189980,1.199203187251000,1.1524008350730700,1.1872509960159400,1.3820459290187900,1.3784860557768900,0.9,1.0,-15.0,-2.0,0,0,0.2727272727272730,0.0,112.65,131.5,,,1.445677356,-0.562009017,-0.066758408,-0.437178181
5173,01/02/2014,1,2,2014,7,Hull,Tottenham,1.0,1.0,D,1.0,0.0,H,A Taylor,9.0,19.0,4.0,3.0,4.0,10.0,13.0,9.0,1.0,1.0,0.0,0.0,2,2,"24,932",14.102425876010800,2013,24,23,43,0.8888888888888890,1.516441005802710,0.9595959595959600,1.4429400386847200,1.696969696969700,1.2959381044487400,0.6,2.2,-3.0,2.0,0,0,0.0,0.4,68.15,288.95,,,0.536944943,-0.450731243,-0.185084265,0.606407612
5174,01/02/2014,1,2,2014,7,Newcastle,Sunderland,0.0,3.0,A,0.0,2.0,A,P Dowd,28.0,16.0,10.0,5.0,7.0,3.0,18.0,13.0,2.0,2.0,0.0,0.0,2,2,"52,280",14.196078431372500,2013,24,37,21,1.3736951983298500,0.9975186104218360,1.3340292275574100,0.9751861042183620,1.3862212943632600,1.456575682382130,1.4,1.3,3.0,2.0,0,1,0.21052631578947400,0.10526315789473700,172.3,122.0,,,-0.458429362,-0.657002239,0.881497587,1.749492715
5175,01/02/2014,1,2,2014,7,Stoke,Man United,2.0,1.0,H,1.0,0.0,H,N Swarbrick,13.0,19.0,6.0,4.0,7.0,10.0,18.0,7.0,2.0,2.0,0.0,0.0,2,2,"26,547",13.333333333333300,2013,24,22,40,1.15962441314554,2.1740812379110300,0.9859154929577470,2.0154738878143100,1.3427230046948400,0.8626692456479690,0.9,1.8,-9.0,6.0,0,1,0.0,0.36363636363636400,104.7,402.55,,,-0.81366581,0.43431524,-0.683877389,0.09741483
5176,01/02/2014,1,2,2014,7,West Ham,Swansea,2.0,0.0,H,2.0,0.0,H,H Webb,11.0,20.0,4.0,0.0,8.0,11.0,7.0,7.0,1.0,0.0,1.0,0.0,2,2,"31,848",13.225589225589200,2013,24,19,24,1.1563275434243200,1.1818181818181800,1.1488833746898300,1.2121212121212100,1.4813895781637700,1.3636363636363600,0.6,0.9,-9.0,-2.0,0,1,0.3333333333333330,0.0,109.5,128.93,,,0.367255353,-0.526921431,-0.264567591,0.239033116
5177,02/02/2014,2,2,2014,1,Arsenal,Crystal Palace,2.0,0.0,H,0.0,0.0,D,J Moss,11.0,10.0,6.0,2.0,6.0,5.0,9.0,14.0,1.0,2.0,0.0,0.0,1,1,"60,005",12.934306569343100,2013,24,52,23,2.003868471953580,0.9180327868852460,1.9458413926499000,0.9180327868852460,0.9729206963249520,1.5245901639344300,2.1,1.6,7.0,-1.0,0,2,0.3333333333333330,0.0,385.75,68.7,,,-1.309677072,-0.772018542,0.144537765,1.993902359
5178,02/02/2014,2,2,2014,1,West Brom,Liverpool,1.0,1.0,D,0.0,1.0,A,K Friend,12.0,12.0,4.0,3.0,3.0,4.0,13.0,15.0,4.0,2.0,0.0,0.0,2,1,"26,132",13.529411764705900,2013,24,22,46,0.9930795847750870,1.7852998065764000,1.0830449826989600,1.6615087040619000,1.6055363321799300,0.9381044487427470,0.7,2.2,-5.0,20.0,0,1,0.13333333333333300,0.3333333333333330,90.8,315.75,,,-0.994400142,-0.657002239,0.373441952,0.709185
5179,03/02/2014,3,2,2014,2,Man City,Chelsea,0.0,1.0,A,0.0,1.0,A,M Dean,25.0,18.0,3.0,6.0,12.0,6.0,11.0,13.0,3.0,3.0,0.0,0.0,1,1,"47,364",14.595365418894800,2013,24,53,50,1.5156576200417500,2.0386847195357800,1.5135699373695200,1.8665377176015500,1.198329853862210,0.8355899419729210,2.8,2.3,17.0,10.0,8,0,0.2,0.28,455.8,584.2,,,-0.336868979,-0.334482297,-0.21374705,-0.07281687
5180,08/02/2014,8,2,2014,7,Aston Villa,West Ham,0.0,2.0,A,0.0,0.0,D,M Dean,16.0,10.0,1.0,2.0,8.0,10.0,9.0,8.0,0.0,2.0,0.0,0.0,2,2,"36,261",14.595365418894800,2013,25,27,22,1.3204633204633200,1.1608910891089100,1.250965250965250,1.150990099009900,1.3166023166023200,1.4777227722772300,0.8,0.9,-7.0,-6.0,0,1,0.2857142857142860,0.047619047619047600,109.5,109.5,,,-0.289175432,-0.562009017,0.367255353,-0.526921431
5181,08/02/2014,8,2,2014,7,Chelsea,Newcastle,3.0,0.0,H,2.0,0.0,H,H Webb,18.0,12.0,8.0,6.0,6.0,5.0,7.0,10.0,0.0,3.0,0.0,0.0,2,2,"41,387",13.225589225589200,2013,25,53,37,2.0405405405405400,1.3708333333333300,1.864864864864870,1.33125,0.833976833976834,1.3895833333333300,2.3,1.4,10.0,3.0,1,0,0.32,0.04,584.2,172.3,,,-0.21374705,-0.07281687,-0.458429362,-0.657002239
5182,08/02/2014,8,2,2014,7,Crystal Palace,West Brom,3.0,1.0,H,2.0,0.0,H,C Foy,10.0,16.0,6.0,6.0,4.0,7.0,13.0,13.0,0.0,3.0,0.0,0.0,2,2,"24,501",10.931297709923700,2013,25,23,23,0.9032258064516130,0.993103448275862,0.9032258064516130,1.0827586206896600,1.532258064516130,1.603448275862070,1.3,0.8,-4.0,-4.0,0,0,0.3333333333333330,0.0,68.7,90.8,,,0.144537765,1.993902359,-0.994400142,-0.657002239
5183,08/02/2014,8,2,2014,7,Liverpool,Arsenal,5.0,1.0,H,4.0,0.0,H,M Oliver,22.0,11.0,12.0,6.0,6.0,6.0,14.0,14.0,1.0,2.0,0.0,0.0,2,2,"44,701",12.620320855615000,2013,25,47,55,1.7837837837837800,2.005791505791510,1.6602316602316600,1.945945945945950,0.9382239382239380,0.971042471042471,2.0,2.1,16.0,7.0,0,1,0.14814814814814800,0.18518518518518500,315.75,385.75,,,0.373441952,0.709185,-1.309677072,-0.772018542
5184,08/02/2014,8,2,2014,7,Norwich,Man City,0.0,0.0,D,0.0,0.0,D,J Moss,7.0,15.0,2.0,2.0,4.0,14.0,7.0,6.0,2.0,1.0,0.0,0.0,2,2,"26,832",12.934306569343100,2013,25,24,53,1.0724637681159400,1.5125,1.1159420289855100,1.5104166666666700,1.7246376811594200,1.1979166666666700,1.0,2.5,-2.0,15.0,0,0,0.0,0.42857142857142900,89.3,455.8,,,-1.032683769,-0.979300671,-0.336868979,-0.334482297
5185,08/02/2014,8,2,2014,7,Southampton,Stoke,2.0,2.0,D,2.0,2.0,D,C Pawson,17.0,5.0,5.0,4.0,7.0,4.0,7.0,14.0,0.0,4.0,0.0,0.0,2,2,"27,987",14.373983739837400,2013,25,35,25,1.2063492063492100,1.1682242990654200,1.1944444444444400,0.9906542056074770,1.373015873015870,1.341121495327100,1.3,1.1,2.0,-8.0,1,1,0.0,0.0,131.5,104.7,,,-0.066758408,-0.437178181,-0.81366581,0.43431524
5186,08/02/2014,8,2,2014,7,Sunderland,Hull,0.0,2.0,A,0.0,1.0,A,M Jones,7.0,25.0,3.0,9.0,2.0,6.0,12.0,16.0,1.0,3.0,1.0,0.0,2,2,"42,810",12.673267326732700,2013,25,24,24,1.0024752475247500,0.89,0.9801980198019800,0.96,1.452970297029700,1.69,1.6,0.7,6.0,-1.0,2,0,0.4,0.0,122.0,68.15,,,0.881497587,1.749492715,0.536944943,-0.450731243
5187,08/02/2014,8,2,2014,7,Swansea,Cardiff,3.0,0.0,H,0.0,0.0,D,A Marriner,17.0,7.0,6.0,1.0,5.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,2,2,"20,402",12.510204081632700,2013,25,24,21,1.17,0.875,1.2,0.7916666666666670,1.37,1.7083333333333300,0.6,0.7,-7.0,-13.0,0,1,0.0,0.0,128.93,87.9,,,-0.264567591,0.239033116,2.158894613,-1.038030607
5188,09/02/2014,9,2,2014,1,Man United,Fulham,2.0,2.0,D,0.0,1.0,A,K Friend,31.0,6.0,9.0,3.0,10.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,2,2,"74,966",13.529411764705900,2013,25,40,19,2.16988416988417,1.19375,2.0135135135135100,1.15,0.8648648648648650,1.3854166666666700,1.8,0.9,6.0,-17.0,0,0,0.44,0.04,402.55,112.65,,,-0.683877389,0.09741483,1.445677356,-0.562009017
5189,09/02/2014,9,2,2014,1,Tottenham,Everton,1.0,0.0,H,0.0,0.0,D,M Clattenburg,8.0,11.0,2.0,3.0,9.0,7.0,9.0,13.0,1.0,0.0,0.0,0.0,2,2,"35,944",13.01023890784980,2013,25,44,45,1.5154440154440200,1.4652509652509700,1.442084942084940,1.306949806949810,1.2953667953668000,1.2007722007722000,2.0,1.8,1.0,3.0,0,1,0.25925925925925900,0.1111111111111110,288.95,210.0,,,-0.185084265,0.606407612,-0.329057105,-0.584392478
5190,11/02/2014,11,2,2014,3,Cardiff,Aston Villa,0.0,0.0,D,0.0,0.0,D,C Foy,12.0,18.0,3.0,6.0,7.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,3,3,"27,597",10.931297709923700,2013,26,21,27,0.84,1.3179190751445100,0.76,1.2485549132948000,1.76,1.3179190751445100,0.7,0.8,-14.0,-7.0,0,0,0.0,0.0,87.9,109.5,,,2.158894613,-1.038030607,-0.289175432,-0.562009017
5191,11/02/2014,11,2,2014,3,Hull,Southampton,0.0,1.0,A,0.0,0.0,D,M Atkinson,12.0,16.0,4.0,7.0,2.0,2.0,6.0,8.0,0.0,3.0,0.0,0.0,3,3,"23,670",12.947826086956500,2013,26,27,36,0.9108910891089110,1.2055335968379400,0.9702970297029700,1.1976284584980200,1.6732673267326700,1.3754940711462500,0.9,1.3,1.0,2.0,1,0,0.0,0.0,68.15,131.5,,,0.536944943,-0.450731243,-0.066758408,-0.437178181
5192,11/02/2014,11,2,2014,3,West Brom,Chelsea,1.0,1.0,D,0.0,1.0,A,A Taylor,12.0,15.0,1.0,4.0,5.0,8.0,9.0,13.0,3.0,4.0,0.0,0.0,3,3,"24,327",14.102425876010800,2013,26,23,56,0.9896907216494850,2.0423892100192700,1.0824742268041200,1.8670520231213900,1.6082474226804100,0.8323699421965320,0.8,2.6,-4.0,14.0,0,2,0.13333333333333300,0.3333333333333330,90.8,584.2,,,-0.994400142,-0.657002239,-0.21374705,-0.07281687
5193,11/02/2014,11,2,2014,3,West Ham,Norwich,2.0,0.0,H,0.0,0.0,D,M Oliver,12.0,13.0,7.0,6.0,5.0,5.0,12.0,16.0,1.0,3.0,0.0,0.0,3,3,"35,153",12.620320855615000,2013,26,25,25,1.165432098765430,1.0719424460431700,1.1530864197530900,1.1079136690647500,1.474074074074070,1.7122302158273400,1.2,0.8,-1.0,-4.0,2,0,0.3333333333333330,0.0,109.5,89.3,,,0.367255353,-0.526921431,-1.032683769,-0.979300671
5194,12/02/2014,12,2,2014,4,Arsenal,Man United,0.0,0.0,D,0.0,0.0,D,M Clattenburg,17.0,6.0,5.0,2.0,5.0,5.0,10.0,14.0,1.0,2.0,0.0,0.0,2,2,"60,021",13.01023890784980,2013,26,55,41,2.001926782273600,2.167630057803470,1.9441233140655100,2.0134874759152200,0.9788053949903660,0.8670520231213870,2.0,1.9,3.0,7.0,0,0,0.18518518518518500,0.1111111111111110,385.75,402.55,,,-1.309677072,-0.772018542,-0.683877389,0.09741483
5195,12/02/2014,12,2,2014,4,Fulham,Liverpool,2.0,3.0,A,1.0,1.0,D,P Dowd,10.0,21.0,3.0,7.0,7.0,5.0,7.0,9.0,4.0,3.0,0.0,0.0,2,2,"25,375",14.196078431372500,2013,26,20,50,1.1933471933471900,1.7861271676300600,1.1517671517671500,1.6666666666666700,1.3866943866943900,0.9383429672447010,0.7,2.0,-19.0,17.0,0,1,0.2,0.28,112.65,315.75,,,1.445677356,-0.562009017,0.373441952,0.709185
5196,12/02/2014,12,2,2014,4,Newcastle,Tottenham,0.0,4.0,A,0.0,1.0,A,N Swarbrick,13.0,15.0,5.0,8.0,8.0,6.0,6.0,11.0,0.0,0.0,0.0,0.0,2,3,"48,264",13.333333333333300,2013,26,37,47,1.367983367983370,1.5183044315992300,1.3284823284823300,1.441233140655110,1.392931392931390,1.2928709055876700,1.1,2.0,-1.0,1.0,0,1,0.32,0.08,172.3,288.95,,,-0.458429362,-0.657002239,-0.185084265,0.606407612
5197,12/02/2014,12,2,2014,4,Stoke,Swansea,1.0,1.0,D,1.0,0.0,H,J Moss,7.0,13.0,4.0,3.0,2.0,5.0,11.0,12.0,2.0,2.0,0.0,0.0,3,2,"24,822",12.934306569343100,2013,26,26,27,1.1674418604651200,1.188118811881190,0.9953488372093020,1.2178217821782200,1.344186046511630,1.3564356435643600,0.9,0.8,-9.0,-4.0,0,1,0.4,0.0,104.7,128.93,,,-0.81366581,0.43431524,-0.264567591,0.239033116
5198,22/02/2014,22,2,2014,7,Arsenal,Sunderland,4.0,1.0,H,3.0,0.0,H,A Marriner,12.0,7.0,9.0,3.0,7.0,3.0,10.0,11.0,0.0,1.0,0.0,0.0,3,1,"60,012",12.510204081632700,2013,26,55,24,2.0,1.0,1.9403846153846200,0.9777777777777780,0.9769230769230770,1.454320987654320,2.1,1.6,6.0,5.0,0,0,0.2857142857142860,0.0,385.75,122.0,,,-1.309677072,-0.772018542,0.881497587,1.749492715
5199,22/02/2014,22,2,2014,7,Cardiff,Hull,0.0,4.0,A,0.0,2.0,A,H Webb,23.0,12.0,5.0,6.0,9.0,2.0,4.0,11.0,1.0,1.0,0.0,0.0,2,2,"26,167",13.225589225589200,2013,26,21,27,0.8461538461538460,0.9019607843137260,0.7307692307692310,0.9607843137254900,1.6923076923076900,1.6666666666666700,0.5,0.8,-15.0,0.0,0,0,0.0,0.0,87.9,68.15,,,2.158894613,-1.038030607,0.536944943,-0.450731243
5200,22/02/2014,22,2,2014,7,Chelsea,Everton,1.0,0.0,H,0.0,0.0,D,L Probert,25.0,8.0,8.0,2.0,8.0,8.0,15.0,12.0,1.0,2.0,0.0,0.0,2,1,"41,580",10.065934065934100,2013,27,57,45,2.0403846153846200,1.4624277456647400,1.8653846153846200,1.3044315992292900,0.8326923076923080,1.2003853564547200,2.4,1.7,13.0,2.0,0,0,0.25925925925925900,0.0,584.2,210.0,,,-0.21374705,-0.07281687,-0.329057105,-0.584392478
5201,22/02/2014,22,2,2014,7,Crystal Palace,Man United,0.0,2.0,A,0.0,0.0,D,M Oliver,15.0,14.0,6.0,5.0,6.0,4.0,12.0,10.0,0.0,2.0,0.0,0.0,1,2,"24,571",12.620320855615000,2013,27,26,42,0.9365079365079370,2.1653846153846200,0.9365079365079370,2.0096153846153800,1.5238095238095200,0.8653846153846150,1.3,1.7,-4.0,4.0,1,0,0.0,0.0,68.7,402.55,,,0.144537765,1.993902359,-0.683877389,0.09741483
5202,22/02/2014,22,2,2014,7,Man City,Stoke,1.0,0.0,H,0.0,0.0,D,C Foy,19.0,7.0,7.0,2.0,8.0,3.0,16.0,13.0,3.0,1.0,0.0,0.0,2,2,"47,038",10.931297709923700,2013,27,54,27,1.5114345114345100,1.1666666666666700,1.5072765072765100,0.9953703703703700,1.1954261954262000,1.3425925925925900,2.5,0.9,15.0,-9.0,0,0,0.45454545454545500,0.0,455.8,104.7,,,-0.336868979,-0.334482297,-0.81366581,0.43431524
5203,22/02/2014,22,2,2014,7,West Brom,Fulham,1.0,1.0,D,0.0,1.0,A,M Dean,16.0,7.0,5.0,3.0,8.0,2.0,13.0,15.0,3.0,3.0,0.0,0.0,2,2,"25,782",14.595365418894800,2013,27,24,20,0.9897260273972600,1.1908713692946100,1.082191780821920,1.1535269709543600,1.606164383561640,1.3900414937759300,0.9,0.7,-3.0,-17.0,0,0,0.2,0.06666666666666670,90.8,112.65,,,-0.994400142,-0.657002239,1.445677356,-0.562009017
5204,22/02/2014,22,2,2014,7,West Ham,Southampton,3.0,1.0,H,2.0,1.0,H,M Clattenburg,10.0,25.0,5.0,5.0,5.0,11.0,10.0,8.0,0.0,1.0,0.0,0.0,2,2,"33,148",13.01023890784980,2013,27,28,39,1.1699507389162600,1.2125984251968500,1.1551724137931000,1.1968503937007900,1.4704433497536900,1.3700787401574800,1.4,1.5,1.0,3.0,3,1,0.3333333333333330,0.1111111111111110,109.5,131.5,,,0.367255353,-0.526921431,-0.066758408,-0.437178181
5205,23/02/2014,23,2,2014,1,Liverpool,Swansea,4.0,3.0,H,3.0,2.0,H,M Jones,21.0,14.0,10.0,5.0,3.0,5.0,9.0,11.0,1.0,0.0,0.0,0.0,1,2,"44,731",12.673267326732700,2013,27,53,28,1.7884615384615400,1.1862745098039200,1.6692307692307700,1.2156862745098000,0.9403846153846150,1.3529411764705900,2.0,0.8,13.0,-4.0,2,0,0.2,0.0,315.75,128.93,,,0.373441952,0.709185,-0.264567591,0.239033116
5206,23/02/2014,23,2,2014,1,Newcastle,Aston Villa,1.0,0.0,H,0.0,0.0,D,M Atkinson,23.0,10.0,5.0,2.0,10.0,1.0,12.0,10.0,2.0,2.0,0.0,0.0,1,1,"50,417",12.947826086956500,2013,27,37,28,1.3651452282157700,1.3173076923076900,1.3257261410788400,1.2461538461538500,1.3983402489626600,1.3153846153846200,1.0,0.9,-5.0,-4.0,0,0,0.24,0.04,172.3,109.5,,,-0.458429362,-0.657002239,-0.289175432,-0.562009017
5207,23/02/2014,23,2,2014,1,Norwich,Tottenham,1.0,0.0,H,0.0,0.0,D,C Pawson,13.0,9.0,3.0,2.0,5.0,3.0,8.0,15.0,1.0,3.0,0.0,0.0,1,3,"26,834",14.373983739837400,2013,27,25,50,1.0642857142857100,1.521153846153850,1.1,1.4461538461538500,1.7142857142857100,1.2903846153846200,0.7,2.3,-6.0,10.0,0,2,0.0,0.2857142857142860,89.3,288.95,,,-1.032683769,-0.979300671,-0.185084265,0.606407612
5208,01/03/2014,1,3,2014,7,Everton,West Ham,1.0,0.0,H,0.0,0.0,D,J Moss,22.0,6.0,3.0,1.0,11.0,5.0,9.0,8.0,1.0,1.0,0.0,0.0,1,1,"38,286",12.934306569343100,2013,27,45,28,1.4596153846153800,1.1744471744471700,1.301923076923080,1.1597051597051600,1.2,1.4692874692874700,1.4,1.7,-2.0,5.0,0,4,0.19047619047619000,0.047619047619047600,210.0,109.5,,,-0.329057105,-0.584392478,0.367255353,-0.526921431
5209,01/03/2014,1,3,2014,7,Fulham,Chelsea,1.0,3.0,A,0.0,0.0,D,M Clattenburg,7.0,17.0,3.0,8.0,5.0,4.0,14.0,13.0,2.0,1.0,0.0,0.0,1,2,"24,577",13.01023890784980,2013,27,20,57,1.1904761904761900,2.042226487523990,1.1532091097308500,1.8637236084453000,1.3892339544513500,0.8310940499040310,0.8,2.6,-15.0,14.0,0,1,0.04,0.24,112.65,584.2,,,1.445677356,-0.562009017,-0.21374705,-0.07281687
5210,01/03/2014,1,3,2014,7,Hull,Newcastle,1.0,4.0,A,0.0,2.0,A,K Friend,13.0,17.0,3.0,7.0,6.0,3.0,13.0,10.0,3.0,2.0,0.0,0.0,1,1,"24,903",13.529411764705900,2013,28,30,40,0.9223300970873790,1.3685300207039300,0.9902912621359220,1.3250517598343700,1.6504854368932000,1.3954451345755700,1.0,1.0,4.0,-7.0,1,1,0.0,0.0,68.15,172.3,,,0.536944943,-0.450731243,-0.458429362,-0.657002239
5211,01/03/2014,1,3,2014,7,Southampton,Liverpool,0.0,3.0,A,0.0,1.0,A,L Probert,13.0,12.0,2.0,5.0,3.0,6.0,10.0,6.0,1.0,2.0,0.0,0.0,1,1,"31,659",10.065934065934100,2013,28,39,56,1.2078431372549000,1.7907869481765800,1.196078431372550,1.673704414587330,1.3764705882352900,0.944337811900192,1.5,2.0,2.0,12.0,0,3,0.3076923076923080,0.07692307692307690,131.5,315.75,,,-0.066758408,-0.437178181,0.373441952,0.709185
5212,01/03/2014,1,3,2014,7,Stoke,Arsenal,1.0,0.0,H,0.0,0.0,D,M Jones,8.0,10.0,4.0,2.0,3.0,4.0,13.0,11.0,3.0,1.0,0.0,0.0,1,2,"26,711",12.673267326732700,2013,28,27,58,1.1612903225806500,2.001919385796550,0.9907834101382490,1.944337811900190,1.3410138248847900,0.9769673704414590,0.6,2.3,-11.0,9.0,0,1,0.18181818181818200,0.09090909090909090,104.7,385.75,,,-0.81366581,0.43431524,-1.309677072,-0.772018542
5213,02/03/2014,2,3,2014,1,Aston Villa,Norwich,4.0,1.0,H,4.0,1.0,H,A Taylor,10.0,7.0,4.0,4.0,6.0,2.0,12.0,10.0,0.0,3.0,0.0,0.0,1,1,"30,303",14.102425876010800,2013,28,28,28,1.3147792706334000,1.0780141843971600,1.2437619961612300,1.099290780141840,1.3147792706334000,1.702127659574470,0.9,0.9,-4.0,-5.0,0,1,0.2857142857142860,0.0,109.5,89.3,,,-0.289175432,-0.562009017,-1.032683769,-0.979300671
5214,02/03/2014,2,3,2014,1,Swansea,Crystal Palace,1.0,1.0,D,1.0,0.0,H,M Dean,7.0,7.0,5.0,4.0,1.0,4.0,8.0,11.0,1.0,4.0,1.0,0.0,3,1,"20,240",14.595365418894800,2013,28,28,26,1.174757281553400,0.921875,1.233009708737860,0.921875,1.3786407766990300,1.53125,0.8,1.3,-4.0,-5.0,0,0,0.0,0.0,128.93,68.7,,,-0.264567591,0.239033116,0.144537765,1.993902359
5215,02/03/2014,2,3,2014,1,Tottenham,Cardiff,1.0,0.0,H,1.0,0.0,H,P Dowd,15.0,8.0,6.0,2.0,4.0,7.0,11.0,12.0,1.0,3.0,0.0,0.0,3,1,"35,512",14.196078431372500,2013,28,50,22,1.5182341650671800,0.8148148148148150,1.4433781190019200,0.7037037037037040,1.289827255278310,1.7777777777777800,2.0,0.5,8.0,-17.0,0,0,0.0,0.0,288.95,87.9,,,-0.185084265,0.606407612,2.158894613,-1.038030607
5216,08/03/2014,8,3,2014,7,Cardiff,Fulham,3.0,1.0,H,1.0,0.0,H,M Atkinson,19.0,14.0,9.0,6.0,7.0,6.0,9.0,12.0,1.0,0.0,0.0,0.0,2,2,"26,796",12.947826086956500,2013,28,22,21,0.7857142857142860,1.18801652892562,0.6785714285714290,1.1528925619834700,1.75,1.3925619834710700,0.5,0.5,-15.0,-18.0,0,0,0.0,0.0,87.9,112.65,,,2.158894613,-1.038030607,1.445677356,-0.562009017
5217,08/03/2014,8,3,2014,7,Chelsea,Tottenham,4.0,0.0,H,0.0,0.0,D,M Oliver,12.0,6.0,4.0,2.0,5.0,4.0,11.0,18.0,2.0,3.0,0.0,1.0,3,3,"41,598",12.620320855615000,2013,28,60,50,2.0440613026819900,1.5210727969348700,1.8659003831417600,1.4425287356321800,0.8314176245210730,1.2873563218390800,2.6,2.2,15.0,9.0,2,1,0.2962962962962960,0.0,584.2,288.95,,,-0.21374705,-0.07281687,-0.185084265,0.606407612
